date,mean_pressure,.geo
2022-04-25,100059.03463441068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-26,100098.93508593872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-27,100169.6437657715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-28,100185.74725648377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-29,100172.83441727678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-30,100215.72735541947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-01,100153.4376456333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-02,100170.15170030684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-03,100208.06226979142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-04,100184.79026211407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-05,100089.63855317708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-06,100096.06902199987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-07,100080.92863578457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-08,100113.82157392733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-09,100109.60416213579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-10,100144.65940355489,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-11,100170.42154700133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-12,100234.48605889882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-13,100335.7399640296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-14,100376.54693233635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-15,100348.66197705764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-16,100333.69848247907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-17,100399.98127263246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-18,100414.43109364373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-19,100383.55005298891,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-20,100357.57882754592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-21,100277.27110324039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-22,100159.97981414162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-23,100274.91668478989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-24,100442.23477905155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-25,100336.42819910035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-26,100342.41078178554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-27,100326.40582119074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-28,100268.94016045124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-29,100194.26832951879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-30,100152.35687803561,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-05-31,100216.29843656687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-01,100232.74531125398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-02,100281.17060718089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-03,100309.89209756868,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-04,100327.2167938746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-05,100258.3392277075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-06,100194.210870158,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-07,100201.34235526415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-08,100248.66705157016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-09,100270.7807154717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-10,100245.20880583255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-11,100287.31287303701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-12,100301.5580047845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-13,100333.81421243219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-14,100313.2088524352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-15,100325.50908234168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-16,100327.91045729292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-17,100304.14774080631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-18,100324.05715903241,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-19,100231.5206190905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-20,100168.56595830612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-21,100211.18791920821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-22,100351.89098083072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-23,100324.1525305247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-24,100201.58469775578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-25,100215.7503029173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-26,100319.95732404038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-27,100292.13584331838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-28,100204.36706675912,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-29,100160.25790260386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-06-30,100186.05737996356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-01,100156.86648854087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-02,100143.81849297333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-03,100137.23105946844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-04,100188.43289906552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-05,100305.34528260201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-06,100390.79341038305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-07,100333.65765336587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-08,100282.441686257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-09,100278.1592637469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-10,100289.81402084342,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-11,100304.97929633423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-12,100223.2021381993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-13,100230.26966546185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-14,100255.62091147907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-15,100306.65760503717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-16,100380.96075710343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-17,100302.52645995792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-18,100288.0988960346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-19,100245.96596969785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-20,100344.23966024927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-21,100360.80876337235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-22,100373.53857492498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-23,100263.70265945877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-24,100226.76768225954,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-25,100338.14927869424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-26,100254.04252234336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-27,100255.5757586741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-28,100264.57134177697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-29,100282.91105277142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-30,100273.05607336291,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-07-31,100187.56956742366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-01,100213.53900643112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-02,100293.73762871824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-03,100347.00476037596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-04,100328.74872705681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-05,100359.2426721623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-06,100303.26817590257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-07,100308.6430511973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-08,100239.34954760892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-09,100227.76306341757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-10,100277.87301981816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-11,100281.00386456918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-12,100321.85002226567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-13,100295.66681510472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-14,100382.33580327456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-15,100387.36489542012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-16,100413.43237262795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-17,100414.76929091451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-18,100283.66782828124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-19,100307.23496891424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-20,100297.04635757013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-21,100351.27993358251,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-22,100318.42858400388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-23,100372.5936799881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-24,100352.34492531487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-25,100266.98213219274,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-26,100230.73482910628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-27,100205.7550926357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-28,100207.11698649902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-29,100281.99330820236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-30,100194.98738275975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-08-31,100238.75224814704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-01,100307.76306341757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-02,100308.65474501437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-03,100312.64293210162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-04,100375.10861010135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-05,100384.54615907729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-06,100402.30396674984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-07,100430.71521283603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-08,100481.08361553834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-09,100526.0933157969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-10,100411.96920426811,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-11,100326.99264368285,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-12,100427.72237238634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-13,100586.5848962486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-14,100547.08803243542,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-15,100410.91672621449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-16,100347.86753968988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-17,100395.36350942234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-18,100389.42856501759,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-19,100369.16684789922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-20,100345.17872985292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-21,100392.15344876982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-22,100335.1371153985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-23,100259.2512850253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-24,100324.81151810767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-25,100245.20127173493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-26,100200.7623850899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-27,100075.54837529294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-28,100095.00411656877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-29,100199.35570951694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-09-30,100275.22889675952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-01,100194.42369762805,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-02,100124.85547132553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-03,100243.23556266673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-04,100267.69427270498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-05,100280.25358754219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-06,100260.55643582804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-07,100266.63467479967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-08,100301.75047379371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-09,100381.66318009683,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-10,100407.7812816078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-11,100388.03732873514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-12,100323.64909228357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-13,100210.00087164242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-14,100170.06405277489,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-15,100275.15689564106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-16,100359.99212069742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-17,100262.5038404048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-18,100279.56034699993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-19,100331.75436597934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-20,100395.58091085768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-21,100473.24820579737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-22,100387.171943124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-23,100313.43061208283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-24,100303.4495552034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-25,100293.38639133117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-26,100209.77115502115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-27,100171.7111549521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-28,100154.8132959131,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-29,100166.98829410077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-30,100207.29970346895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-10-31,100235.72874486934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-01,100299.9047579595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-02,100283.15066814411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-03,100377.91365906867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-04,100451.94842293122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-05,100462.49300097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-06,100438.68351784533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-07,100395.61558669299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-08,100330.65746005115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-09,100345.59905137679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-10,100238.1258565397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-11,100168.52613891735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-12,100154.53074567711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-13,100177.2744430981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-14,100123.02345149693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-15,100128.0129400068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-16,100115.92955057764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-17,100114.03623098349,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-18,100198.2501648353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-19,100111.33015226986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-20,100039.48983889284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-21,100131.8316746236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-22,100200.71888926861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-23,100242.69990817546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-24,100405.08911465287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-25,100379.7914617012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-26,100270.74607415688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-27,100183.19086725832,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-28,100177.33831464044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-29,100177.78324064579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-11-30,100124.96869854284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-01,100042.4463724139,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-02,100047.68841285122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-03,100074.12276522953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-04,100117.27640213608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-05,100168.39055968075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-06,100108.22818391134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-07,100135.32717660336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-08,100129.7922729328,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-09,100177.84609383355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-10,100180.6025034261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-11,100205.12220254549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-12,100203.80019711198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-13,100244.10519429855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-14,100159.71026087133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-15,100039.8455380536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-16,100026.08557457631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-17,100047.46402964616,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-18,99976.0382469803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-19,99963.1825564496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-20,99937.69049271097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-21,99901.22544298419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-22,99873.75294718707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-23,100035.39250663653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-24,100140.67873330499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-25,100168.1030471239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-26,100344.58725572436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-27,100344.56244411992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-28,100327.86230983521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-29,100304.8473503795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-30,100341.10500961394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-12-31,100337.93244684701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-01,100278.08083318657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-02,100214.60674254267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-03,100175.22769717239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-04,100164.7433660242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-05,100263.1767483766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-06,100245.3070166354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-07,100246.17632895266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-08,100378.84496156136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-09,100446.84081392415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-10,100406.23258872627,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-11,100323.50268224228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-12,100334.62159498483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-13,100251.20623232979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-14,100145.3701459871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-15,100132.79879212793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-16,100228.06839717894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-17,100333.92584307672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-18,100311.99651860821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-19,100266.52746277825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-20,100226.07449349802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-21,100099.98651974741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-22,99998.21291722325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-23,99949.3958741106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-24,99934.77332118207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-25,100024.56071809525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-26,100028.82113379105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-27,99957.0512076994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-28,100019.91181740034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-29,100100.6484847229,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-30,100135.01517175669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-01-31,100051.92318845078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-01,100078.20603038491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-02,100125.04033719614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-03,100093.48450720267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-04,100071.62047824686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-05,100038.96771643484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-06,100039.15561147871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-07,100114.96025828228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-08,100125.4309538357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-09,100121.67084364631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-10,100083.29478257266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-11,100245.43598519759,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-12,100281.49672227916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-13,100156.02443015293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-14,100032.5885709551,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-15,100122.18927241153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-16,100202.23776507418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-17,100199.34259172952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-18,100194.67397120298,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-19,100173.97734765241,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-20,100181.09527483486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-21,100266.13259148788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-22,100165.19272791289,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-23,100071.27083743262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-24,100196.13110710669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-25,100263.85446332714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-26,100339.4305326857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-27,100375.66905030668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-02-28,100328.15290334601,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-01,100372.90092963686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-02,100494.00024336943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-03,100530.49267647736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-04,100502.67226589062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-05,100452.86535626873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-06,100436.93148199923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-07,100469.03089756728,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-08,100473.78606097007,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-09,100379.17741117014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-10,100329.03692139336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-11,100342.71664198449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-12,100314.87806498825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-13,100201.25879841068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-14,100281.25888471185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-15,100382.44464638928,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-16,100367.36249624586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-17,100306.79623933745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-18,100264.32040368262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-19,100204.21326933231,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-20,100197.75286261184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-21,100159.02788565433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-22,100119.16668392687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023-03-23,100170.9661250401,"{""type"":""MultiPoint"",""coordinates"":[]}"
